body,title,url
"

Getty Images

Victoria Salazar huyó de la pobreza y pocas oportunidades de El Salvador, considerado en su momento como uno de los países más violentos del mundo, pero fue en México donde perdió la vida violentamente.

La conmoción por su muerte tras ser sometida de manera brutal por la policía en plena calle el pasado sábado continúa, y también los reclamos para que se haga justicia.

El presidente mexicano, Andrés Manuel López Obrador, no dudó en asegurar que Salazar fue ""brutalmente tratada y asesinada"" por agentes de la ciudad de Tulum y afirmó que no habrá impunidad al respecto.

Los cuatro policías implicados ya fueron detenidos por su presunta participación en un caso de feminicidio.

Desde El Salvador, familiares exigieron castigo para los responsables de la muerte de Salazar, quien residía y trabajaba de manera legal en México ""por un mejor futuro"" de sus dos hijas menores de edad.

Twitter / Nayib Bukele

Refugiada en México

Salazar tenía 36 años y era originaria de Sonsonate, una ciudad de unos 70.000 habitantes en el oeste de El Salvador.

Su familia explicó que la mujer llegó a México en 2016 en busca de ""mejores oportunidades"". Con ella viajaron sus dos hijas, que en la actualidad tienen 15 y 16 años.

La muerte de una salvadoreña sometida por la policía en México que causa indignación internacional

""Ella, como era madre soltera, quizá aquí no hallaba un empleo digno, un trabajo. Entonces por eso se fue, por un mejor futuro de las niñas, de sacarlas adelante"", dijo a periodistas este lunes su madre, Rosibel Salazar.

La mujer solicitó asilo como refugiada, el cual le fue otorgado por las autoridades mexicanas. Según informó el portal Animal Político, la petición de protección fue realizada ""por motivos de género"".

Tras obtener su condición de refugiada, Salazar vivía en México como residente permanente por razones humanitarias desde principios de 2018, según confirmó el Instituto Nacional de Migración.

EPA
 
El caso de Victoria Salazar provocó numerosas manifestaciones de repulsa en México desde el fin de semana.

Sus familiares aseguraron a los medios que desconocían si su hija había recibido amenazas que le habían obligado a salir de El Salvador.

""Me imagino que cuando la entrevistaron ella debió haber dicho la situación del país, por eso ella se iba, eso pienso yo que para nadie es oculto esas cosas que han estado pasando"", dijo su madre al ser preguntada sobre el proceso de petición de asilo.

Indignación y frustración de la familia

En Tulum, uno de los enclaves turísticos más populares de México, Salazar trabajaba como limpiadora en hoteles.

Su objetivo era ""criar a mis sobrinas, darles estudio"", contó René, hermano de la mujer fallecida.

""Siento indignación, me siento impotente, me siento frustrada, yo hubiera querido estar allí"", aseguró la madre de la víctima.

""No merecía esa muerte (...) Las autoridades están para proteger a los seres humanos, con todas sus técnicas que tienen para tratar de someter a alguien. Pero eso fue un abuso de autoridad, así es que yo pido justicia"".

Getty Images
 
Rosibel Salazar, madre de Victoria, exigió desde El Salvador justicia para su hija.

El deseo de la familia ahora es poder viajar a México para hacerse cargo cuanto antes de las hijas de la fallecida, ambas menores de edad.

""Nosotros nos encargaremos de la manutención y estudios de las dos hijas de Victoria y de todo lo que necesiten"", aseguró Nayib Bukele, presidente del gobierno de El Salvador, que también gestiona los permisos necesarios para repatriar el cadáver.

¿Qué pasó minutos antes de su muerte?

El fiscal de Quintana Roo, Óscar Montes de Oca, dijo que los policías acudieron al lugar donde estaba la mujer tras recibir una llamada por supuesta alteración del orden.

""Victoria estaba en una tienda de conveniencia, tiene diferencias con empleados y clientes, origina que llamen al 911, solicitan el apoyo de la fuerza pública, llegan los policías y encuentran a Victoria saliendo de la tienda"", dijo en entrevista con grupo Fórmula.

En un video de las cámaras de seguridad de la tienda difundido por el canal Milenio, se observa a la mujer por los pasillos balanceando y haciendo distintos movimientos con un garrafón de agua vacío sin agredir a nadie.

Otros clientes la observan y se alejan de ella. Este comportamiento fue, supuestamente, la causa por la que se requirió el apoyo de las autoridades en el lugar.

https://twitter.com/Milenio/status/1376746150397640712

Ya en el exterior de la tienda, otro video ampliamente difundido en redes refleja el momento en que la mujer es sometida contra el suelo por la policía.

En la grabación, se ve a la víctima forzada a permanecer boca abajo contra el suelo, esposada, mientras una mujer policía apoya la rodilla contra su espalda, bajo la mirada de otros tres uniformados.

Posteriormente, en el video se ve cómo los agentes mueven el cuerpo a la parte posterior de una camioneta policial.

""No la llevaron a ningún lado y es uno de los puntos que estamos tratando, porque se muestra un desprecio. Es misoginia, pudiendo actuar de otra forma, debieron haber llamado al servicio médico, pedir apoyo a otras unidades, pero no, la suben a una camioneta"", criticó el fiscal Montes de Oca.

Noticaribe
 
La mujer salvadoreña muerta tenía 36 años y dos hijas adolescentes. (Captura del video publicado por Noticaribe)

La Fiscalía confirmó que la causa de la muerte fue una fractura y lesiones en la parte superior de la columna vertebral que ""son compatibles y coinciden con las maniobras de sometimiento que se le aplicaron a la víctima durante el proceso de su detención y antes de fallecer"".

""La técnica policial de control corporal aplicada y el nivel de fuerza utilizado se realizó de manera desproporcionada, inmoderada y con un alto riesgo para la vida, ya que no fue acorde con la resistencia de la víctima lo que ocasionó una desaceleración"", aseguró el organismo.

Los cuatro agentes implicados fueron detenidos ""por su probable participación en hechos señalados por la ley como feminicidio"" lo que, según la Fiscalía estatal, les podría acarrear una pena de hasta 50 años de cárcel.

Recuerda que puedes recibir notificaciones de BBC Mundo. Descarga nuestra app y actívalas para no perderte nuestro mejor contenido.

¿Ya conoces nuestro canal de YouTube? ¡Suscríbete!

https://www.youtube.com/watch?v=EAzpg7J-OxA

",Victoria Salazar: qué se sabe de la mujer salvadoreña muerta en México tras ser brutalmente sometida por la policía,https://www.eluniversal.com.mx/mundo/victoria-salazar-que-se-sabe-de-la-mujer-salvadorena-muerta-en-mexico-tras-ser-sometida-por-la
"
El presidente Andrés Manuel López Obrador goza de buena popularidad. El promedio de Oraculus le da un 63 por ciento. Y Morena va en caballo de hacienda para tener un buen resultado en las elecciones del 6 de junio.
De acuerdo con la misma página, en la Cámara de Diputados, la alianza de Morena-Partido del Trabajo-Partido Verde, logrará 327 escaños, lo que lo deja en la antesala de obtener las 2/3 partes, que son 334 diputados.
En cuanto a gubernaturas, el más reciente sondeo de Massive Caller arroja que Morena tiene cómoda ventaja en Colima, Guerrero, Sonora, Baja California, Campeche, Michoacán, Nayarit, Sinaloa, Tlaxcala y Zacatecas. Es decir, de 15 gubernaturas aventaja en 10. Nada mal.
No será carro completo, pero eso hasta los priistas de los 70 sabían que era positivo. “Lo que resiste, apoya”, era el dicho de Jesús Reyes Heroles. La importancia de que existiera cierta oposición, entre la domesticada y la orgánica, hacía que México pudiese ser considerada una democracia. Imperfecta, pero democracia.
Un resultado electoral en el que Morena se quede con todo sería la señal inequívoca de que la democracia y sus pesos y contrapesos han sido pulverizados.
Entonces, con números tan positivos de cara a los próximos resultados electorales, ¿cuál es la necesidad de atacar al árbitro y querer descabezarlo? ¿Por qué prefiere el presidente de México, AMLO, y de Morena, Mario Delgado, denostar al INE en lugar de voltear a ver por qué de los 52 candidatos a los que se les retiró su registro por no haber presentado sus reportes de gastos de precampaña, 49 son de Morena?
Uno de esos candidatos es Félix Salgado Macedonio, a quien el presidente ha defendido a capa y espada para dejarle la candidatura al gobierno de Guerrero, a pesar de las acusaciones en su contra de abuso sexual y violación. Este apoyo le puede costar caro, le debería costar caro, a Morena frente al voto femenino y quienes apoyan un país que rechace dejar este tipo de actitudes en la impunidad. ¿No tendrían que estar furiosos AMLO y Delgado con Salgado Macedonio por haberlo apoyado y que éste les pague con la moneda de no cumplir con la Ley General de Partidos Políticos?
El INE es una institución a la que se han dado demasiadas tareas. Pero así lo ha querido la clase política y en mucho se ha debido a las solicitudes enérgicas del candidato Andrés Manuel López Obrador, hoy presidente de México.
Si queremos adelgazar ciertas atribuciones del árbitro, el momento será pasadas las elecciones, no a 67 días de ellas.
La actitud del presidente de México y de Morena deja la enorme interrogante de, si están tan bien ¿por qué están tan preocupados? ¿A qué le tienen miedo? 
www.anapaulaordorica.com
@AnaPOrdorica
",,https://eluniversal.com.mx/opinion/ana-paula-ordorica/que-le-tienen-miedo-el-presidente-y-morena
"
Michoacán.- Habitantes de la cabecera municipal de Aguililla, Michoacán, informaron que desde temprana hora, varios convoyes de gente armada del Cártel Jalisco Nueva Generación (CJNG) han perpetrado ataques en su contra.
Indicaron que los atentados son desde los cerros que rodean esa localidad de la Tierra Caliente michoacana, en contra de la población.
Revelaron que el grupo armado se moviliza en varios vehículos con blindaje artesanal (monstruos) rotulados con las siglas CJNG y se dirigen a la parte urbana.
Lee también: Miembro del Cártel de Sinaloa secuestró a mujer por un año en EU, revelan
Los pobladores señalaron que la célula criminal dispara hacia el caserío con rifles de alto poder y Barrett calibre .50.
Ante esta ola de ataques, los habitantes pidieron el apoyo de fuerzas estatales y federales para contener el embate criminal.
De último momento se informa que el CJNG ataca a la altura de la comunidad La Granada, ubicada sobre la carretera Aguililla-Dos Aguas, de acuerdo con los pobladores.
om/rdmd 
","CJNG ataca de nuevo Aguililla, Michoacán",https://www.eluniversal.com.mx/estados/cjng-ataca-de-nuevo-aguililla-michoacan
"

Los memes de Ángela Aguilar han evolucionado y ahora circulan capturas en donde supuestamente desde su cuenta oficial de Facebook manda mensajes privados pidiendo dinero, muchas personas lo han tomado como un meme, especialmente por la mala ortografía con la que está escrito el mensaje, pero esperemos que no haya un fan que caiga en el engaño.

Critican a Brenda Kellerman


Foto:  Instagram de Brenda Kellerman
 Fue una simple historia de Instagram la que generó que Brenda Kellerman fuera duramente criticada. La modelo pareja de Ferdinando Valencia subió un video donde se ve a su pequeño Tadeo asomado en el quemacocos de un vehículo en movimiento lento. Muchos criticaron a Brenda y hasta la llamaron “mala madre” por exponer al pequeño, a lo que ella no dudó en contestar que habían hecho el video sin ningún riesgo para su pequeño.
 Lee también: Amor y compromiso por los animales, estos famosos hacen todo por ellos

Francely, que siempre no es grave

Foto: Instagram de Francely
 Lee también: Danna Paola perdona a Francely por ofenderla en ""La Academia""
 Francely tuvo varias polémicas dentro de La academia, como cuando le impidieron hablar y hasta cantar por unas bolitas en sus cuerdas vocale. Le dieron medicamento y, aseguraron, tuvo mejorías en días en los que habló poco. Recientemente le preguntaron en IG si seguía en tratamiento de eso que le detectaron en el reality, a lo que contestó: “Llevaría un tratamiento si fueran malignos, pero no es nada grave, nunca lo fue. Estoy bien, siempre estuve bien”.
",Piden dinero con meme de Ángela Aguilar,https://www.eluniversal.com.mx/espectaculos/piden-dinero-con-meme-de-angela-aguilar
"
Este jueves entra en vigor la segunda etapa de la primera fase de la Norma Oficial Mexicana (NOM) de etiquetado, NOM-051, con lo que solo se impedirá que los empaques, cajas o envolturas tengan figuras, personajes, actores o caricaturas en éstos, pero es totalmente legal que el mismo producto tenga forma de ositos, payasos, o que incluso traigan juguetes.
El director general de Normas de la Secretaría de Economía, Alfonso Guati Rojo  Sánchez, dijo que hay productos con envases transparentes que muestran la figura de ositos de goma y eso no lo prohíbe la norma.
“Hay algunas marcas que ponen la etiqueta transparente y la ponen una figura dentro del producto, así como una impronta, y eso es un proceder legal”, explicó a EL UNIVERSAL.
Lee también: Si no es queso Gouda o Manchego, deberá decir que es imitación
""Muchos productos fueron reformulados, muchos cambiaron su manera de producirse y ya no tienen ningún tipo de excesos y esos si pueden perfectamente tener sus muñequitos porque no tienen tipo de sello”, detalló.
Es obligatorio que, a partir del 1 de abril, la segunda etapa de la primera fase de la NOM 051 Especificaciones generales de etiquetado para alimentos y bebidas no alcohólicas preenvasados-Información comercial y sanitaria entre en vigor, pero se da un plazo de 2 meses, es decir, hasta el 31 de mayo para no imponer sanciones si coexisten productos producidos antes de esa fecha con los del nuevo etiquetado.
“Hoy día te vas a encontrar un producto elaborado hace 5 meses al que no le aplica la norma y otro que ya está siguiendo los parámetros de la norma del primero de abril”, dijo.
Lee también: Reformular: La opción ante el nuevo etiquetado
En esta segunda etapa, los productos que no sean originales como productos europeos, quesos Manchego, Gouda, ciertos vinos, algunos cárnicos, entre otros, deberán traer la etiqueta “imitación” para que el consumidor sepa que no es un producto original.
Por ahora, como no hay sanción y se dieron dos meses para cumplir con esa normatividad, se verá “unos que traigan imitación y otros que no y, gradualmente, mientras más nos acerquemos al 31 de mayo más productos traerán etiquetado con la información comercial”.
cev/rdmd 
","Etiquetado no afecta figuras de Paleta Payaso, Panditas o juguetes dentro de alimentos: Economía",https://www.eluniversal.com.mx/cartera/etiquetado-no-afecta-figuras-de-paleta-payaso-panditas-o-juguetes-dentro-de-alimentos
"
Al actor y empresario Roberto Palazuelos ya no le quedaron ganas de volver a ayudar a alguien prestando uno de sus terrenos. 
Y es que después de cuatro años, el pasado viernes a las 11 de la mañana, finalmente se desalojó a una pareja que administraba el hotel Yoga Shala ubicado frente al hotel del actor ""Ahau"", dentro de los terrenos del actor. 
""Esa propiedad está dentro de 90 mil metros míos, son tan sólo mil metros. A esta tipa (Lizbeth Romano) le di chance que pusiera una cosita de yoga unos años, que pusiera el negocio y luego me lo regresara y me cuidara el lugar, cuando llegó el momento no me lo quiso regresar, se quiso ostentar como dueña, sacó un papel apócrifo y fue un juicio muy largo"", relató. 
 
""Yo la ayudé hace unos años y con este tipo de cosas ya no me dan ganas de volver a ayudar a nadie ni de ser buena gente con nadie porque ella se quiso robar la propiedad. Yo le di un contrato de comodato, que se da para que la cuides y la tienes que regresar en una fecha y no quiso"", explica.

También lee: Roberto Palazuelos va por presidencia municipal de Tulum; lamenta violencia 


El pasado fin de semana el actor de ""40 y 20"" se volvió tendencia en redes sociales pues durante el desalojo del predio en Tulum hubo violencia. Al respecto relata que fue porque las personas desalojadas la iniciaron. 
 
""Yo me quedé a dormir en mi hotel porque lo íbamos a hacer muy temprano, obviamente con todo el sigilo porque nadie sabía, ya teníamos la orden del juez después de haber recurrido a tres instancias"", detalló.
 
""Llegamos a ejecutar, todo súper bien, obviamente llegó la policía porque cuando llegan los actuarios un día antes el juez siempre pide el apoyo de la fuerza pública para salvaguardar la seguridad de sus actuarios, es un procedimiento por ley normal, el actuario no se presenta si no está la fuerza pública porque los pueden golpear"".
 

Dos horas y se ponen agresivos 
Después de dos horas de diligencias fue que llegó Lizbeth con uno de los gerentes y empezó a insultar a la gente y a gritar que traía un amparo, pero Palazuelos explica que no tenía nada, sin embargo no quería mover su coche ni dejarlos salir.

También lee: Balconean a Roberto Palazuelos por codo 
 
“Le estuvieron diciendo durante más de 35 minutos que por favor se movieran, hasta que los actuarios se desesperaron y le dijeron a la policía que trajera una grúa y retirara el vehículo. Cuando estaba pegándose la grúa la tipa prendió el coche y lo movió bruscamente, casi atropella a dos personas que estaban ahí"", recuerda Palazuelos.
 
""También cuando llegó chocó al camión de mudanza de frente, llegó muy agresiva y finalmente cuando le estaban poniendo la grúa ella discutía y en un momento de esos bajó su vidrio y le alcanzaron a meter la mano y abrieron la puerta. Cuando abrieron la puerta tanto la delantera como la de atrás el tipo de atrás empezó a tirarle de patadas en la cara a la policía, fue por eso que lo sacaron así de bruscamente porque estaba agrediendo a la autoridad"". 

 
De acuerdo con el relato del empresario la mujer comenzó a soltar manotazos y a golpear con el teléfono a la policía mientras trataban de controlarla. 
 
""Si ellos se hubieran bajado del vehículo ni siquiera se los hubieran llevado presos pero al haber golpeado a la autoridad, tirado de patadas a los actuarios te tienen que poner preso, tú no puedes faltar al respeto a la orden de un juez, entonces se la llevaron presa por 36 horas por obstruir una diligencia judicial y agredir a la autoridad"". 
 
""Yo nunca vi exceso de violencia, la única que vi fue de ellos, incluso vi que le pegó a un abogado que se llama Charly y el abogado le regresó el golpe y yo le grité ‘no le pegues, Charly’ porque no puedes tú estar agrediendo ni caer en agresiones"".

También lee: Por cuenta de 2 mil 200 pesos intentaron quemar un hotel de Roberto Palazuelos 
 

Palazuelos explica agresión
Ante las críticas que surgieron Palazuelos explica que no es culpa suya porque cuando la policía está ahí no está bajo las órdenes del que demanda, sino de los actuarios. Además comparte que se trata de un predio del que es propietario desde 1999.
 
""Ellos le dijeron a la policía “póngalos a disposición por habernos golpeado, agredirnos y obstruir una diligencia judicial'. La policía no tiene por qué obedecerme a mí"", apunta. 


 
""El juez dice que si no quieren abrir la puerta, los autorizo a hacerlo, si se oponen los autorizo a tener órdenes de apremio, a todo, es una orden máxima de una autoridad jurisdiccional entonces se tiene que acatar y punto y un día antes el juez le manda a seguridad pública la orden para que se presenten en apoyo de sus actuarios no de Palazuelos, y en cualquier procedimiento es lo mismo"". 
al
",Roberto Palazuelos aclara lo que sucedió en polémico desalojo ,https://www.eluniversal.com.mx/espectaculos/roberto-palazuelos-aclara-lo-que-sucedio-en-polemico-desalojo
"

Yo no sé cuál de las frases es más descriptiva y contundente: “aunque para los seguidores más fieles de su partido se vendió como un demócrata francamente anclado en la izquierda, los hechos lo han revelado como un populista de la más conservadora derecha; la Cuarta Transformación es un retroceso a una etapa de nuestra historia que ya parecía superada, con todos los riesgos políticos, económicos y sociales que implica; basta un somero recuento de los resultados que han traído sus maltrechos programas sociales y sus agresivas medidas de austeridad, más la errática respuesta ante la emergencia derivada de la pandemia por Covid 19. Hoy es claro, que el proyecto político de Andrés Manuel López Obrador ha sido un fracaso que puede ser peligroso para el destino de México en el corto plazo”.

El diagnóstico, para algunos brutal pero certero, para otros injusto y saboteador de la 4T, proviene de una de las mentes más brillantes en materias política y social de nuestro país: Roger Bartra, doctor en sociología por la Sorbona; forjado como etnólogo en la Escuela Nacional de Antropología e Historia, quien ha sido profesor-investigador de una decena de prestigiosísimas universidades del extranjero; autor de obras clásicas fundamentales como “El mito del salvaje”, “La democracia ausente” y “La jaula de la melancolía”, relacionada con su más reciente título, “Regreso a la jaula… el fracaso de López Obrador”, una obra indispensable para comprender estos años recientes y que promete convertirse en un acontecimiento editorial.

Vale recordar que hace poco, el maestro Bartra se convirtió en personaje de medios y redes sociales cuando en una entrevista precisamente con EL UNIVERSAL, hizo señalamientos que calaron hondo en Palacio Nacional: el problema de la agresividad del gobierno contra sus críticos es que siempre va acompañada de la insinuación de que están ligados al fraude y la corrupción; el presidente divide a los mexicanos en dos bandos, los que lo apoyan y los que lo critican sin considerar ningún tipo de matiz, lo que es una típica actitud populista. Y la frase que tal vez más irritó en las alturas del poder: “López Obrador no debate, insulta”. Misma que fue comentada con un dejo de menosprecio por el propio presidente: “…era un hombre de izquierda que de repente se cansó de ser como era y se pasó a la derecha; fue ‘cooptado’ por Letras Libres de Enrique Krauze y a partir de ahí se volvió defensor del conservadurismo”, acusó; como si el propio mandatario no tuviera un pasado como dirigente priísta y perredista.

Lo que no está a discusión es la integridad moral e intelectual de Roger Bartra y su aportación a la vida pública de México con este libro que ojalá sea leído por unos y otros en búsqueda de ideales comunes. Aquí algunos rescates de sus 192 páginas:

-El estilo político de AMLO se basa en una verdadera manía por mirar atrás.

-Es extravagante y estrafalario el cancelar el aeropuerto de Texcoco, provocar una parálisis económica y destinar recursos al Tren Maya, la refinería de Dos Bocas y Jóvenes Construyendo el Futuro.

-Su religiosidad hecha gobierno atenta contra la laicidad del Estado.

-Puede ser que esté convencido de que existe una realidad alternativa: sus otros datos.

-Con su militarismo podría estarse incubando un monstruo inclinado a entrometerse en la política.

-En este 2021 los electores optarán por una democracia plural o uno de los regímenes más nocivos de nuestra historia reciente, concluye Bartra.
  
Periodista.[email protected]
",,https://eluniversal.com.mx/opinion/ricardo-rocha/bartra-el-fracaso-de-amlo
"
El saldo por la pandemia de Covid-19 deja a México a la cabeza por la tasa de letalidad a nivel mundial, por lo que se requieren adoptar cuando menos cinco acciones para evitar que sea aún peor la situación, dijo la Confederación Patronal de la República Mexicana (Coparmex).
La actualización que dio el Registro Nacional de Población permitió conocer que la cifra oficial de 200 mil defunciones que dio la Secretaría de Salud fue impreciso porque en realidad se alcanzó la cifra de 321 mil fallecidos; es decir, 62% más de lo reportado y 435% mayor al escenario catastrófico que pronosticó la autoridad sanitaria, apuntó.
Asimismo, señaló que considerar también que el 27% de las muertes en personal de la salud fueron de los profesionales de primer contacto, como médicos generales y el 7% de doctores de cuidados intensivos.
Lee también: Coronavirus: 4 buenas noticias sobre nuevos tratamientos contra Covid-19
“Según los datos reportados por la Universidad de Oxford, en México el 25 por ciento de las pruebas para Covid-19 resultan positivas, una de las tasas más altas del mundo. También mueren 9 de cada 100 personas que se contagian, lo que ubica al país a la cabeza de la tasa de letalidad a nivel mundial, solo superado por Yemen”, dijo la Confederación.
Ante esto, la Coparmex propuso acelerar la vacunación, mejorar la estrategia de comunicación en torno al Covid-19, tener una estrategia de trazabilidad para quienes están enfermos y evitar que contagien a otros como para los que ya están vacunados, además de hacer más pruebas y considerar en que el personal de salud debe ser el primero en recibir la vacuna, mucho antes que a la población en general.
A la fecha, refirió, solo el 4.8 % de la población ya se vacunó y falta el 29% del personal de salud en el sector público y a 65% del personal de salud en el sector privado.
Lee también: ""Huachicol fiscal"" avanza sin que la autoridad atienda el problema: Coparmex
El gobierno mexicano debe cambiar “de forma urgente” su estrategia ante la pandemia porque las medidas tomadas son insuficientes, señaló.
“Nada o poco ha cambiado tras el segundo rebrote luego de las fiestas decembrinas. Si bajamos la guardia con reuniones familiares, acudiendo a lugares concurridos de forma innecesaria y sin guardar las medidas correctas en estas fechas de Semana Santa es muy probable una tercera ola”, advirtió la Confederación.
“Alzamos la mano para participar en la estrategia de vacunación con el único fin de acelerarla y que la mayor cantidad de mexicanos estén vacunados en el menor tiempo posible. No queremos ni una muerte más”, añadió.
cev
",Coparmex propone 5 acciones para evitar que sea “peor” la pandemia,https://www.eluniversal.com.mx/cartera/coronavirus-coparmex-propone-5-acciones-para-evitar-que-sea-peor-la-pandemia
"
Ángeles exterminadores. Fue el propio presidente quien puso de diversas maneras la marca de una derrota si no conserva, con sus satélites, la mayoría calificada en la Cámara de Diputados, lograda hasta hoy por una maniobra inconstitucional y el trasiego de legisladores tránsfugas. El mismo presidente y sus valedores acusan con furia el acuerdo del Instituto Nacional Electoral destinado a evitar en la siguiente legislatura la sobrerrepresentación inconstitucional que el Ejecutivo ha sobreexplotado en estos dos años y pico. Y esa furia podría sugerir el temor de palacio a no conservar su aplastante, aunque espuria, mayoría actual, al no alcanzar en junio el 42 por ciento de la votación federal para acceder a la sobrerrepresentación del 8 por ciento permitida por la Constitución y alcanzar así la mitad más uno de las curules.
La cancelación, por el INE, del registro de más de media docena de aspirantes a gubernaturas del partido del presidente (la sanción con efectos más ruidosos, la del presunto violador Salgado Macedonio) hizo aflorar propósitos explícitos aviesos del régimen. Por un lado, revertir la autonomía del instituto, devolverlo al control del gobierno, lo que el presidente de Morena llama “renovarlo”, o bien, “exterminarlo”, como también lo expresa el mismo autopropuesto como Ángel Exterminador de la institución que abrió el camino a la alternancia de partidos en la presidencia. Por cierto, ya se han apuntado otros candidatos a “Ángel de la muerte” o a “Ángel del señor”, como significativamente se conoce también a este macabro personaje bíblico.
El tribunal en un puño. En aquellos temores del presidente a lo que vislumbra como derrota (no contar más con una mayoría arrasadora) cobraría sentido estratégico la amenaza del aspirante a gobernador más protegido por el presidente, Salgado Macedonio, quien hoy inicia sus movilizaciones contra la cancelación de su registro. En efecto, su amenaza de impedir las elecciones si no es candidato parecería un ensayo del régimen para el caso de pronósticos o resultados electorales desfavorables. Lo que es un hecho es que el presidente nunca ha aceptado una sola de las varias derrotas sufridas en las urnas. Pero no es lo mismo desconocer una elección desde la oposición que desde el poder. Ahora cuenta, entre otros poderosos sustentos, con la seguridad de tener en un puño al tribunal electoral, que previsiblemente le devolvería la candidatura a Macedonio y removería el acuerdo del INE para evitar la inconstitucional sobrerrepresentación, como antes avaló la intrusión inconstitucional del presidente en las campañas. Pero ¿le alcanzaría para revertir un eventual resultado insatisfactorio en las urnas por la mala gestión del gobierno?
Tormenta de leyes-pancarta. Mi madre habla en pancarta, lamenta un personaje de Patria, la novela de Fernando Aramburu, en referencia al contagio del habla de ETA sufrido por su progenitora. Buena parte del lenguaje de nuestro presidente proviene de pancartas, pintas, proclamas coreadas en marchas. También repite los dichos atribuidos a nuestros próceres para el bronce. Pero ese léxico ha transitado a la redacción del Plan Nacional de Desarrollo, que condujo a renunciar al primer secretario de Hacienda y, muy marcadamente, a la comunicación oficial de AMLO al presidente de la Corte pidiéndole investigar al juez que resolvió suspensiones a la ley de la industria eléctrica. Dicho lenguaje invadió asimismo el texto de esa ley –con la orden a los diputados de que no se le tocara una coma– y la iniciativa enviada el viernes –y que hoy mismo iría a dictamen– perfilada a re-estatizar las áreas de la industria petrolera que pasaron al mercado. ¿No será que esta precipitada tormenta de leyes-pancarta forma parte también de las previsiones de un retroceso electoral en el Congreso?
Profesor de Derecho de la Información.UNAM
",,https://eluniversal.com.mx/opinion/jose-carreno-carlon/ensayo-para-una-eventual-derrota-de-amlo-en-junio
"
El arzobispo de Canterbury confirmó que casó legalmente al príncipe Harry y Meghan Markle en el Castillo de Windsor en mayo de 2018, pese a que la pareja ha dicho que tuvo otra ceremonia privada tres días antes.
En una entrevista con Oprah Winfrey transmitida a principios de marzo, Meghan dijo que “tres días antes de nuestra boda nos casamos”.
“Llamamos al arzobispo y dijimos mire, esta cosa, este espectáculo es para el mundo, pero nosotros queremos nuestra unión entre nosotros”, dijo. “Así que los votos que tenemos enmarcados en nuestra habitación son sólo de nosotros dos en nuestro patio trasero con el arzobispo de Canterbury”.
Lee también: Meghan Markle presenta una queja contra el periodista Piers Morgan
Justin Welby dijo que la pareja se casó legalmente en el castillo el 19 de mayo de 2018, pero no reveló lo que sucedió en sus reuniones privadas antes de eso.
“Yo firmé el certificado de matrimonio, que es un documento legal, y habría cometido un delito grave de haberlo firmado sabiendo que era falso”, dijo Welby, quien encabeza la iglesia de Inglaterra.
Lee también: Prensa británica, dividida tras acusaciones de Meghan Markle
Welby dijo al diario italiano La Repubblica: “No voy a decir lo que sucedió en cualquier otra reunión”. Indicó que tuvo “un número de reuniones privadas y pastorales con el duque y la duquesa antes de la boda”.
En la entrevista con Winfrey, Meghan argumentó que sufrió racismo y trato cruel de la casa real y la prensa durante el tiempo que trabajó como miembro de la familia real.
Lee también: Momentos clave en la relación del príncipe Harry y Meghan Markle 
A principios del 2020, Meghan y Enrique anunciaron que renunciaban a sus deberes reales y se mudaban a Norteamérica citando lo que calificaron de intromisiones insoportables y actitudes racistas de la prensa británica.
fjb
",Arzobispo niega haber casado a Meghan Markle y al príncipe Harry tres días antes,https://www.eluniversal.com.mx/espectaculos/arzobispo-niega-haber-casado-antes-harry-y-meghan-markle-antes
